bin_idx,time,id,satellite,network,band,elevation,azimuth,snr
46,794,21024,24,1,true,29,131,41
46,794,21006,6,1,true,13,91,46
46,794,20006,6,1,false,13,91,49
46,794,20024,24,1,false,29,131,41
46,794,30009,9,2,false,20,52,44
46,794,30020,20,2,false,17,123,38
46,794,30005,5,2,false,12,120,31
46,794,31020,20,2,true,17,123,51
46,795,10014,14,0,false,26,149,35
46,795,10009,9,0,false,10,98,32
46,795,11014,14,0,true,26,149,34
46,795,11009,9,0,true,10,98,36
46,795,21024,24,1,true,29,131,41
46,795,21006,6,1,true,13,91,46
46,795,20006,6,1,false,13,91,49
46,795,20024,24,1,false,29,131,40
46,795,30009,9,2,false,20,52,44
46,795,30020,20,2,false,17,123,38
46,795,30005,5,2,false,12,120,30
46,795,31020,20,2,true,17,123,51
46,796,10014,14,0,false,26,149,34
46,796,10009,9,0,false,10,98,32
46,796,11014,14,0,true,26,149,34
46,796,11009,9,0,true,10,98,36
46,796,21024,24,1,true,29,131,41
46,796,21006,6,1,true,13,91,46
46,796,20006,6,1,false,13,91,49
46,796,20024,24,1,false,29,131,39
46,796,30009,9,2,false,20,52,43
46,796,30020,20,2,false,17,123,39
46,796,30005,5,2,false,12,120,31
46,796,31020,20,2,true,17,123,51
46,797,10014,14,0,false,26,149,34
46,797,10009,9,0,false,10,98,30
46,797,11014,14,0,true,26,149,34
46,797,11009,9,0,true,10,98,36
46,797,21024,24,1,true,29,131,41
46,797,21006,6,1,true,13,91,46
46,797,20006,6,1,false,13,91,49
46,797,20024,24,1,false,29,131,39
46,797,30009,9,2,false,20,52,43
46,797,30020,20,2,false,17,123,39
46,797,30005,5,2,false,12,120,31
46,797,31020,20,2,true,17,123,51
46,798,10014,14,0,false,26,149,34
46,798,10009,9,0,false,10,98,32
46,798,11014,14,0,true,26,149,34
46,798,11009,9,0,true,10,98,36
46,798,21024,24,1,true,29,131,42
46,798,21006,6,1,true,13,91,46
46,798,20006,6,1,false,13,91,49
46,798,20024,24,1,false,29,131,39
46,798,30009,9,2,false,20,52,43
46,798,30020,20,2,false,17,123,39
46,798,30005,5,2,false,12,120,32
46,798,31020,20,2,true,17,123,51
46,799,10014,14,0,false,26,149,35
46,799,10009,9,0,false,10,98,31
46,799,11014,14,0,true,26,149,35
46,799,11009,9,0,true,10,98,36
46,799,21006,6,1,true,13,91,46
46,799,21024,24,1,true,29,131,42
46,799,20006,6,1,false,13,91,49
46,799,20024,24,1,false,29,131,39
46,799,30009,9,2,false,20,52,44
46,799,30020,20,2,false,17,123,39
46,799,30005,5,2,false,12,120,32
46,799,31020,20,2,true,17,123,51
46,800,10014,14,0,false,26,149,35
46,800,10009,9,0,false,10,98,31
46,800,11014,14,0,true,26,149,35
46,800,11009,9,0,true,10,98,35
46,800,21006,6,1,true,13,91,46
46,800,21024,24,1,true,29,131,43
46,800,20006,6,1,false,13,91,49
46,800,20024,24,1,false,29,131,39
46,800,30009,9,2,false,20,52,44
46,800,30020,20,2,false,17,123,38
46,800,30005,5,2,false,12,120,32
46,800,31020,20,2,true,17,123,51
46,801,10014,14,0,false,26,149,35
46,801,10009,9,0,false,10,98,32
46,801,11014,14,0,true,26,149,36
46,801,11009,9,0,true,10,98,29
46,801,21006,6,1,true,13,91,46
46,801,21024,24,1,true,29,131,43
46,801,20006,6,1,false,13,91,49
46,801,20024,24,1,false,29,131,39
46,801,30009,9,2,false,20,52,44
46,801,30020,20,2,false,17,123,38
46,801,30005,5,2,false,12,120,32
46,801,31020,20,2,true,17,123,51
46,802,10014,14,0,false,26,149,35
46,802,10009,9,0,false,10,98,32
46,802,11014,14,0,true,26,149,22
46,802,11009,9,0,true,10,98,31
46,802,21006,6,1,true,13,91,46
46,802,21024,24,1,true,29,131,43
46,802,20006,6,1,false,13,91,49
46,802,20024,24,1,false,29,131,38
46,802,30009,9,2,false,20,52,44
46,802,30020,20,2,false,17,123,38
46,802,30005,5,2,false,12,120,32
46,802,31020,20,2,true,17,123,51
46,803,10014,14,0,false,26,149,36
46,803,10009,9,0,false,10,98,32
46,803,11014,14,0,true,26,149,29
46,803,11009,9,0,true,10,98,31
46,803,21006,6,1,true,13,91,46
46,803,21024,24,1,true,29,131,43
46,803,20006,6,1,false,13,91,49
46,803,20024,24,1,false,29,131,37
46,803,30009,9,2,false,20,52,44
46,803,30020,20,2,false,17,123,39
46,803,30005,5,2,false,12,120,33
46,803,31020,20,2,true,17,123,51
46,804,10014,14,0,false,26,149,35
46,804,10009,9,0,false,10,98,32
46,804,11014,14,0,true,26,149,30
46,804,11009,9,0,true,10,98,30
46,804,21006,6,1,true,13,91,46
46,804,21024,24,1,true,29,131,43
46,804,20006,6,1,false,13,91,49
46,804,20024,24,1,false,29,131,38
46,804,30009,9,2,false,20,52,44
46,804,30020,20,2,false,17,123,41
46,804,30005,5,2,false,12,120,34
46,804,31020,20,2,true,17,123,51
46,805,10014,14,0,false,26,149,36
46,805,10009,9,0,false,10,98,32
46,805,11014,14,0,true,26,149,31
46,805,11009,9,0,true,10,98,28
46,805,21006,6,1,true,13,91,47
46,805,21024,24,1,true,29,131,43
46,805,20006,6,1,false,13,91,50
46,805,20024,24,1,false,29,131,38
46,805,30009,9,2,false,20,52,44
46,805,30020,20,2,false,17,123,42
46,805,30005,5,2,false,12,120,34
46,805,31020,20,2,true,17,123,51
46,806,10014,14,0,false,26,149,36
46,806,10009,9,0,false,10,98,33
46,806,11014,14,0,true,26,149,39
46,806,11009,9,0,true,10,98,29
46,806,21006,6,1,true,13,91,47
46,806,21024,24,1,true,29,131,43
46,806,20006,6,1,false,13,91,50
46,806,20024,24,1,false,29,131,38
46,806,30009,9,2,false,20,52,44
46,806,30020,20,2,false,17,123,42
46,806,30005,5,2,false,12,120,35
46,806,31020,20,2,true,17,123,51
46,807,10014,14,0,false,26,149,36
46,807,10009,9,0,false,10,98,34
46,807,11014,14,0,true,26,149,37
46,807,21024,24,1,true,29,131,43
46,807,21006,6,1,true,13,91,47
46,807,20006,6,1,false,13,91,50
46,807,20024,24,1,false,29,131,38
46,807,30009,9,2,false,20,52,44
46,807,30020,20,2,false,17,123,42
46,807,30005,5,2,false,12,120,35
46,807,31020,20,2,true,17,123,51
46,808,10014,14,0,false,26,149,37
46,808,10009,9,0,false,10,98,34
46,808,11014,14,0,true,26,149,37
46,808,21006,6,1,true,13,91,47
46,808,21024,24,1,true,29,131,43
46,808,20006,6,1,false,13,91,50
46,808,20024,24,1,false,29,131,38
46,808,30009,9,2,false,20,52,44
46,808,30020,20,2,false,17,123,41
46,808,30005,5,2,false,12,120,35
46,808,31020,20,2,true,17,123,51
46,809,10014,14,0,false,26,149,38
46,809,10009,9,0,false,10,98,33
46,809,11014,14,0,true,26,149,37
46,809,21024,24,1,true,29,131,43
46,809,21006,6,1,true,13,91,47
46,809,20006,6,1,false,13,91,50
46,809,20024,24,1,false,29,131,38
46,809,30009,9,2,false,20,52,44
46,809,30020,20,2,false,17,123,40
46,809,30005,5,2,false,12,120,35
46,809,31020,20,2,true,17,123,51
46,810,10014,14,0,false,26,149,39
46,810,10009,9,0,false,10,98,34
46,810,11014,14,0,true,26,149,35
46,810,11009,9,0,true,10,98,30
46,810,21006,6,1,true,13,91,47
46,810,21024,24,1,true,29,131,43
46,810,20006,6,1,false,13,91,50
46,810,20024,24,1,false,29,131,38
46,810,30009,9,2,false,20,52,44
46,810,30020,20,2,false,17,123,41
46,810,30005,5,2,false,12,120,34
46,810,31020,20,2,true,17,123,51
46,811,10014,14,0,false,26,149,40
46,811,10009,9,0,false,10,98,34
46,811,11014,14,0,true,26,149,36
46,811,21006,6,1,true,13,91,47
46,811,21024,24,1,true,29,131,42
46,811,20006,6,1,false,13,91,50
46,811,20024,24,1,false,29,131,38
46,811,30009,9,2,false,20,52,44
46,811,30020,20,2,false,17,123,40
46,811,30005,5,2,false,12,120,34
46,811,31020,20,2,true,17,123,51
46,812,10014,14,0,false,26,149,39
46,812,10009,9,0,false,10,98,34
46,812,11014,14,0,true,26,149,33
46,812,21006,6,1,true,13,91,47
46,812,21024,24,1,true,29,131,41
46,812,20006,6,1,false,13,91,50
46,812,20024,24,1,false,29,131,38
46,812,30009,9,2,false,20,52,44
46,812,30020,20,2,false,17,123,39
46,812,30005,5,2,false,12,120,34
46,812,31020,20,2,true,17,123,51
46,813,10014,14,0,false,26,149,39
46,813,10009,9,0,false,10,98,35
46,813,11014,14,0,true,26,149,34
46,813,11009,9,0,true,10,98,35
46,813,21006,6,1,true,13,91,47
46,813,21024,24,1,true,29,131,41
46,813,20006,6,1,false,13,91,50
46,813,20024,24,1,false,29,131,37
46,813,30009,9,2,false,20,52,44
46,813,30020,20,2,false,17,123,40
46,813,30005,5,2,false,12,120,35
46,813,31020,20,2,true,17,123,51
46,814,10014,14,0,false,26,149,39
46,814,10009,9,0,false,10,98,35
46,814,11014,14,0,true,26,149,35
46,814,21006,6,1,true,13,91,47
46,814,21024,24,1,true,29,131,42
46,814,20006,6,1,false,13,91,50
46,814,20024,24,1,false,29,131,37
46,814,30009,9,2,false,20,52,44
46,814,30020,20,2,false,17,123,41
46,814,30005,5,2,false,12,120,35
46,814,31020,20,2,true,17,123,51
46,815,10014,14,0,false,26,149,39
46,815,10009,9,0,false,10,98,35
46,815,11014,14,0,true,26,149,35
46,815,21006,6,1,true,13,91,47
46,815,21024,24,1,true,29,131,43
46,815,20006,6,1,false,13,91,50
46,815,20024,24,1,false,29,131,37
46,815,30009,9,2,false,20,52,44
46,815,30020,20,2,false,17,123,41
46,815,30005,5,2,false,12,120,35
46,815,31020,20,2,true,17,123,51
46,816,10014,14,0,false,26,149,39
46,816,10009,9,0,false,10,98,34
46,816,11014,14,0,true,26,149,29
46,816,21024,24,1,true,29,131,43
46,816,21006,6,1,true,13,91,47
46,816,20006,6,1,false,13,91,50
46,816,20024,24,1,false,29,131,34
46,816,30009,9,2,false,20,52,44
46,816,30020,20,2,false,17,123,41
46,816,30005,5,2,false,12,120,34
46,816,31020,20,2,true,17,123,51
46,817,10014,14,0,false,26,149,39
46,817,10009,9,0,false,10,98,35
46,817,21006,6,1,true,13,91,47
46,817,21024,24,1,true,29,131,43
46,817,20024,24,1,false,29,131,37
46,817,20006,6,1,false,13,91,50
46,817,30009,9,2,false,20,52,43
46,817,30020,20,2,false,17,123,42
46,817,30005,5,2,false,12,120,35
46,817,31020,20,2,true,17,123,51
46,818,10014,14,0,false,26,149,39
46,818,10009,9,0,false,10,98,34
46,818,11014,14,0,true,26,149,35
46,818,21006,6,1,true,13,91,47
46,818,21024,24,1,true,29,131,43
46,818,20006,6,1,false,13,91,50
46,818,20024,24,1,false,29,131,34
46,818,30009,9,2,false,20,52,43
46,818,30020,20,2,false,17,123,43
46,818,30005,5,2,false,12,120,36
46,818,31020,20,2,true,17,123,51
46,819,10014,14,0,false,26,149,39
46,819,10009,9,0,false,10,98,34
46,819,11014,14,0,true,26,149,32
46,819,21006,6,1,true,13,91,47
46,819,21024,24,1,true,29,131,43
46,819,20006,6,1,false,13,91,51
46,819,20024,24,1,false,29,131,37
46,819,30009,9,2,false,20,52,44
46,819,30020,20,2,false,17,123,41
46,819,30005,5,2,false,12,120,36
46,819,31020,20,2,true,17,123,51
46,820,10014,14,0,false,26,149,39
46,820,10009,9,0,false,10,98,34
46,820,11009,9,0,true,10,98,32
46,820,21024,24,1,true,29,131,42
46,820,21006,6,1,true,13,91,47
46,820,20006,6,1,false,13,91,51
46,820,20024,24,1,false,29,131,36
46,820,30009,9,2,false,20,52,43
46,820,30020,20,2,false,17,123,40
46,820,30005,5,2,false,12,120,35
46,820,31020,20,2,true,17,123,51
46,821,10014,14,0,false,26,149,31
46,821,10009,9,0,false,10,98,35
46,821,11014,14,0,true,26,149,34
46,821,11009,9,0,true,10,98,32
46,821,21024,24,1,true,29,131,42
46,821,21006,6,1,true,13,91,47
46,821,20006,6,1,false,13,91,51
46,821,20024,24,1,false,29,131,36
46,821,30009,9,2,false,20,52,43
46,821,30020,20,2,false,17,123,38
46,821,30005,5,2,false,12,120,35
46,821,31020,20,2,true,17,123,51
46,822,10014,14,0,false,26,149,32
46,822,10009,9,0,false,10,98,35
46,822,11014,14,0,true,26,149,31
46,822,21024,24,1,true,29,131,43
46,822,21006,6,1,true,13,91,47
46,822,20006,6,1,false,13,91,51
46,822,20024,24,1,false,29,131,36
46,822,30009,9,2,false,20,52,43
46,822,30020,20,2,false,17,123,38
46,822,30005,5,2,false,12,120,34
46,822,31020,20,2,true,17,123,51
46,823,10014,14,0,false,26,149,34
46,823,10009,9,0,false,10,98,34
46,823,11014,14,0,true,26,149,37
46,823,11009,9,0,true,10,98,34
46,823,21024,24,1,true,29,131,43
46,823,21006,6,1,true,13,91,47
46,823,20006,6,1,false,13,91,51
46,823,20024,24,1,false,29,131,35
46,823,30009,9,2,false,20,52,44
46,823,30020,20,2,false,17,123,38
46,823,30005,5,2,false,12,120,33
46,823,31020,20,2,true,17,123,51
46,824,10014,14,0,false,26,149,35
46,824,10009,9,0,false,10,98,33
46,824,11014,14,0,true,26,149,36
46,824,11009,9,0,true,10,98,32
46,824,21006,6,1,true,13,91,47
46,824,21024,24,1,true,29,131,43
46,824,20006,6,1,false,13,91,51
46,824,20024,24,1,false,29,131,35
46,824,30009,9,2,false,20,52,44
46,824,30020,20,2,false,17,123,38
46,824,30005,5,2,false,12,120,32
46,824,31020,20,2,true,17,123,51
46,825,10014,14,0,false,26,149,36
46,825,10009,9,0,false,10,98,32
46,825,11014,14,0,true,26,149,38
46,825,11009,9,0,true,10,98,34
46,825,21006,6,1,true,13,91,47
46,825,21024,24,1,true,29,131,43
46,825,20006,6,1,false,13,91,51
46,825,20024,24,1,false,29,131,30
46,825,30009,9,2,false,20,52,43
46,825,30020,20,2,false,17,123,38
46,825,30005,5,2,false,12,120,32
46,825,31020,20,2,true,17,123,51
46,826,10014,14,0,false,26,149,38
46,826,10009,9,0,false,10,98,33
46,826,11014,14,0,true,26,149,33
46,826,11009,9,0,true,10,98,33
46,826,21024,24,1,true,29,131,44
46,826,21006,6,1,true,13,91,48
46,826,20006,6,1,false,13,91,51
46,826,20024,24,1,false,29,131,32
46,826,30009,9,2,false,20,52,43
46,826,30020,20,2,false,17,123,38
46,826,30005,5,2,false,12,120,31
46,826,31020,20,2,true,17,123,51
46,827,10014,14,0,false,26,149,38
46,827,10009,9,0,false,10,98,33
46,827,11014,14,0,true,26,149,32
46,827,11009,9,0,true,10,98,33
46,827,21006,6,1,true,13,91,48
46,827,21024,24,1,true,29,131,44
46,827,20006,6,1,false,13,91,51
46,827,30009,9,2,false,20,52,43
46,827,30020,20,2,false,17,123,39
46,827,30005,5,2,false,12,120,31
46,827,31020,20,2,true,17,123,51
46,828,10014,14,0,false,26,149,39
46,828,10009,9,0,false,10,98,32
46,828,11014,14,0,true,26,149,33
46,828,11009,9,0,true,10,98,35
46,828,21006,6,1,true,13,91,48
46,828,21024,24,1,true,29,131,44
46,828,20006,6,1,false,13,91,51
46,828,30009,9,2,false,20,52,43
46,828,30020,20,2,false,17,123,40
46,828,30005,5,2,false,12,120,32
46,828,31020,20,2,true,17,123,51
46,829,10014,14,0,false,26,149,39
46,829,10009,9,0,false,10,98,34
46,829,11014,14,0,true,26,149,35
46,829,11009,9,0,true,10,98,34
46,829,21006,6,1,true,13,91,48
46,829,21024,24,1,true,29,131,44
46,829,20006,6,1,false,13,91,51
46,829,20024,24,1,false,29,131,35
46,829,30009,9,2,false,20,52,43
46,829,30020,20,2,false,17,123,40
46,829,30005,5,2,false,12,120,34
46,829,31020,20,2,true,17,123,51
46,830,10014,14,0,false,26,149,40
46,830,10009,9,0,false,10,98,33
46,830,11014,14,0,true,26,149,37
46,830,11009,9,0,true,10,98,35
46,830,21006,6,1,true,13,91,48
46,830,21024,24,1,true,29,131,44
46,830,20006,6,1,false,13,91,51
46,830,30009,9,2,false,20,52,44
46,830,30020,20,2,false,17,123,40
46,830,30005,5,2,false,12,120,35
46,830,31020,20,2,true,17,123,51
46,831,10014,14,0,false,26,149,41
46,831,10009,9,0,false,10,98,33
46,831,11014,14,0,true,26,149,39
46,831,11009,9,0,true,10,98,36
46,831,21024,24,1,true,29,131,43
46,831,21006,6,1,true,13,91,48
46,831,20006,6,1,false,13,91,51
46,831,20024,24,1,false,29,131,35
46,831,30009,9,2,false,20,52,44
46,831,30020,20,2,false,17,123,40
46,831,30005,5,2,false,12,120,35
46,831,31020,20,2,true,17,123,51
46,832,10014,14,0,false,26,149,41
46,832,10009,9,0,false,10,98,33
46,832,11014,14,0,true,26,149,39
46,832,11009,9,0,true,10,98,37
46,832,21024,24,1,true,29,131,43
46,832,21006,6,1,true,13,91,48
46,832,20006,6,1,false,13,91,51
46,832,20024,24,1,false,29,131,36
46,832,30009,9,2,false,20,52,44
46,832,30020,20,2,false,17,123,40
46,832,30005,5,2,false,12,120,35
46,832,31020,20,2,true,17,123,51
46,833,10014,14,0,false,26,149,41
46,833,10009,9,0,false,10,98,33
46,833,11014,14,0,true,26,149,39
46,833,11009,9,0,true,10,98,37
46,833,21006,6,1,true,13,91,48
46,833,21024,24,1,true,29,131,42
46,833,20006,6,1,false,13,91,51
46,833,20024,24,1,false,29,131,33
46,833,30009,9,2,false,20,52,44
46,833,30020,20,2,false,17,123,41
46,833,30005,5,2,false,12,120,34
46,833,31020,20,2,true,17,123,51
46,834,10014,14,0,false,26,149,41
46,834,10009,9,0,false,10,98,33
46,834,11014,14,0,true,26,149,38
46,834,11009,9,0,true,10,98,37
46,834,21024,24,1,true,29,131,42
46,834,21006,6,1,true,13,91,48
46,834,20006,6,1,false,13,91,51
46,834,20024,24,1,false,29,131,33
46,834,30009,9,2,false,20,52,44
46,834,30020,20,2,false,17,123,41
46,834,30005,5,2,false,12,120,34
46,834,31020,20,2,true,17,123,51
46,835,10014,14,0,false,26,149,40
46,835,10009,9,0,false,10,98,34
46,835,11014,14,0,true,26,149,38
46,835,11009,9,0,true,10,98,37
46,835,21024,24,1,true,29,131,42
46,835,21006,6,1,true,13,91,48
46,835,20006,6,1,false,13,91,51
46,835,20024,24,1,false,29,131,34
46,835,30009,9,2,false,20,52,43
46,835,30020,20,2,false,17,123,41
46,835,30005,5,2,false,12,120,34
46,835,31020,20,2,true,17,123,51
46,836,10014,14,0,false,26,149,40
46,836,10009,9,0,false,10,98,33
46,836,11014,14,0,true,26,149,39
46,836,11009,9,0,true,10,98,38
46,836,21024,24,1,true,29,131,43
46,836,21006,6,1,true,13,91,48
46,836,20006,6,1,false,13,91,51
46,836,20024,24,1,false,29,131,34
46,836,30009,9,2,false,20,52,43
46,836,30020,20,2,false,17,123,42
46,836,30005,5,2,false,12,120,34
46,836,31020,20,2,true,17,123,51
46,837,10014,14,0,false,26,149,40
46,837,10009,9,0,false,10,98,33
46,837,11014,14,0,true,26,149,40
46,837,11009,9,0,true,10,98,38
46,837,21024,24,1,true,29,131,43
46,837,21006,6,1,true,13,91,48
46,837,20006,6,1,false,13,91,51
46,837,20024,24,1,false,29,131,35
46,837,30009,9,2,false,20,52,43
46,837,30020,20,2,false,17,123,42
46,837,30005,5,2,false,12,120,35
46,837,31020,20,2,true,17,123,51
46,838,10014,14,0,false,26,149,41
46,838,10009,9,0,false,10,98,32
46,838,11014,14,0,true,26,149,40
46,838,11009,9,0,true,10,98,38
46,838,21024,24,1,true,29,131,43
46,838,21006,6,1,true,13,91,48
46,838,20006,6,1,false,13,91,51
46,838,20024,24,1,false,29,131,33
46,838,30009,9,2,false,20,52,42
46,838,30020,20,2,false,17,123,42
46,838,30005,5,2,false,12,120,34
46,838,31020,20,2,true,17,123,51
46,839,10014,14,0,false,26,149,40
46,839,10009,9,0,false,10,98,24
46,839,11014,14,0,true,26,149,40
46,839,11009,9,0,true,10,98,38
46,839,21024,24,1,true,29,131,44
46,839,21006,6,1,true,13,91,49
46,839,20006,6,1,false,13,91,51
46,839,20024,24,1,false,29,131,35
46,839,30009,9,2,false,20,52,42
46,839,30020,20,2,false,17,123,41
46,839,30005,5,2,false,12,120,32
46,839,31020,20,2,true,17,123,51
46,840,10014,14,0,false,26,149,40
46,840,11014,14,0,true,26,149,40
46,840,21024,24,1,true,29,131,44
46,840,21006,6,1,true,13,91,49
46,840,20006,6,1,false,13,91,51
46,840,20024,24,1,false,29,131,35
46,840,30009,9,2,false,20,52,43
46,840,30020,20,2,false,17,123,42
46,840,30005,5,2,false,12,120,30
46,840,31020,20,2,true,17,123,51
46,841,10014,14,0,false,26,149,39
46,841,11014,14,0,true,26,149,40
46,841,21024,24,1,true,29,131,44
46,841,21006,6,1,true,13,91,49
46,841,20006,6,1,false,13,91,51
46,841,20024,24,1,false,29,131,36
46,841,30009,9,2,false,20,52,43
46,841,30020,20,2,false,17,123,42
46,841,30005,5,2,false,12,120,23
46,841,31020,20,2,true,17,123,51
46,842,10014,14,0,false,26,149,38
46,842,11014,14,0,true,26,149,40
46,842,21024,24,1,true,29,131,45
46,842,21006,6,1,true,13,91,49
46,842,20006,6,1,false,13,91,51
46,842,30009,9,2,false,20,52,43
46,842,30020,20,2,false,17,123,43
46,842,30005,5,2,false,12,120,31
46,842,31020,20,2,true,17,123,51
46,843,10014,14,0,false,26,149,37
46,843,11014,14,0,true,26,149,40
46,843,21024,24,1,true,29,131,45
46,843,21006,6,1,true,13,91,49
46,843,20006,6,1,false,13,91,51
46,843,20024,24,1,false,29,131,34
46,843,30009,9,2,false,20,52,43
46,843,30020,20,2,false,17,123,41
46,843,30005,5,2,false,12,120,29
46,843,31020,20,2,true,17,123,51
46,844,10014,14,0,false,26,149,36
46,844,11014,14,0,true,26,149,40
46,844,21024,24,1,true,29,131,45
46,844,21006,6,1,true,13,91,49
46,844,20006,6,1,false,13,91,51
46,844,20024,24,1,false,29,131,36
46,844,30009,9,2,false,20,52,43
46,844,30020,20,2,false,17,123,40
46,844,30005,5,2,false,12,120,28
46,844,31020,20,2,true,17,123,51
46,845,10014,14,0,false,27,149,36
46,845,11014,14,0,true,27,149,40
46,845,21024,24,1,true,29,131,45
46,845,21006,6,1,true,13,91,49
46,845,20006,6,1,false,13,91,51
46,845,20024,24,1,false,29,131,36
46,845,30009,9,2,false,20,52,43
46,845,30020,20,2,false,17,123,40
46,845,30005,5,2,false,12,120,27
46,845,31020,20,2,true,17,123,51
46,846,10014,14,0,false,27,149,37
46,846,11014,14,0,true,27,149,40
46,846,21024,24,1,true,29,131,45
46,846,21006,6,1,true,13,91,49
46,846,20006,6,1,false,13,91,51
46,846,20024,24,1,false,29,131,37
46,846,30009,9,2,false,20,52,43
46,846,30020,20,2,false,17,123,40
46,846,30005,5,2,false,12,120,26
46,846,31020,20,2,true,17,123,51
46,847,10014,14,0,false,27,149,37
46,847,11014,14,0,true,27,149,40
46,847,21024,24,1,true,29,131,45
46,847,21006,6,1,true,13,91,49
46,847,20024,24,1,false,29,131,37
46,847,20006,6,1,false,13,91,51
46,847,30009,9,2,false,20,52,43
46,847,30020,20,2,false,17,123,40
46,847,31020,20,2,true,17,123,51
46,848,10014,14,0,false,27,149,37
46,848,11014,14,0,true,27,149,40
46,848,21024,24,1,true,29,131,45
46,848,21006,6,1,true,13,91,49
46,848,20006,6,1,false,13,91,51
46,848,20024,24,1,false,29,131,35
46,848,30009,9,2,false,20,52,43
46,848,30020,20,2,false,17,123,39
46,848,31020,20,2,true,17,123,51
46,849,10014,14,0,false,27,149,36
46,849,11014,14,0,true,27,149,40
46,849,21024,24,1,true,29,131,45
46,849,21006,6,1,true,13,91,49
46,849,20006,6,1,false,13,91,51
46,849,30009,9,2,false,20,52,43
46,849,30020,20,2,false,17,123,39
46,849,31020,20,2,true,17,123,51
46,850,10014,14,0,false,27,149,37
46,850,11014,14,0,true,27,149,40
46,850,21024,24,1,true,29,131,46
46,850,21006,6,1,true,13,91,49
46,850,20006,6,1,false,13,91,51
46,850,20024,24,1,false,29,131,36
46,850,30009,9,2,false,20,52,43
46,850,30020,20,2,false,17,123,39
46,850,31020,20,2,true,17,123,51
46,851,10014,14,0,false,27,149,37
46,851,11014,14,0,true,27,149,41
46,851,21024,24,1,true,29,131,46
46,851,21006,6,1,true,13,91,49
46,851,20006,6,1,false,13,91,51
46,851,20024,24,1,false,29,131,38
46,851,30009,9,2,false,20,52,43
46,851,30020,20,2,false,17,123,38
46,851,31020,20,2,true,17,123,51
46,852,10014,14,0,false,27,149,35
46,852,11014,14,0,true,27,149,41
46,852,21006,6,1,true,13,91,49
46,852,21024,24,1,true,29,131,46
46,852,20006,6,1,false,13,91,51
46,852,20024,24,1,false,29,131,36
46,852,30009,9,2,false,20,52,43
46,852,30020,20,2,false,17,123,37
46,852,31020,20,2,true,17,123,51
46,853,10014,14,0,false,27,149,35
46,853,11014,14,0,true,27,149,41
46,853,21006,6,1,true,13,91,49
46,853,21024,24,1,true,29,131,46
46,853,20006,6,1,false,13,91,51
46,853,20024,24,1,false,29,131,38
46,853,30009,9,2,false,20,52,43
46,853,30020,20,2,false,17,123,37
46,853,31020,20,2,true,17,123,51
46,854,10014,14,0,false,27,149,34
46,854,11014,14,0,true,27,149,41
46,854,21006,6,1,true,13,91,49
46,854,21024,24,1,true,29,131,46
46,854,20024,24,1,false,29,131,38
46,854,20006,6,1,false,13,91,51
46,854,30009,9,2,false,20,52,43
46,854,30020,20,2,false,17,123,37
46,854,30005,5,2,false,12,120,27
46,854,31020,20,2,true,17,123,51
46,855,10014,14,0,false,27,149,34
46,855,11014,14,0,true,27,149,40
46,855,21006,6,1,true,13,91,49
46,855,21024,24,1,true,29,131,46
46,855,20006,6,1,false,13,91,51
46,855,20024,24,1,false,29,131,39
46,855,30009,9,2,false,20,52,43
46,855,30020,20,2,false,17,123,37
46,855,30005,5,2,false,12,120,28
46,855,31020,20,2,true,17,123,51
46,856,10014,14,0,false,27,149,33
46,856,11014,14,0,true,27,149,40
46,856,21006,6,1,true,13,91,49
46,856,21024,24,1,true,29,131,46
46,856,20006,6,1,false,13,91,51
46,856,20024,24,1,false,29,131,40
46,856,30009,9,2,false,20,52,43
46,856,30020,20,2,false,17,123,38
46,856,30005,5,2,false,12,120,27
46,856,31020,20,2,true,17,123,51
46,857,10014,14,0,false,27,149,31
46,857,11014,14,0,true,27,149,40
46,857,21006,6,1,true,13,91,49
46,857,21024,24,1,true,29,131,46
46,857,20006,6,1,false,13,91,51
46,857,20024,24,1,false,29,131,39
46,857,30009,9,2,false,20,52,43
46,857,30020,20,2,false,17,123,38
46,857,30005,5,2,false,12,120,23
46,857,31020,20,2,true,17,123,51
46,858,10014,14,0,false,27,149,32
46,858,11014,14,0,true,27,149,39
46,858,21006,6,1,true,13,91,49
46,858,21024,24,1,true,29,131,46
46,858,20006,6,1,false,13,91,51
46,858,20024,24,1,false,29,131,38
46,858,30009,9,2,false,20,52,43
46,858,30020,20,2,false,17,123,38
46,858,30005,5,2,false,12,120,26
46,858,31020,20,2,true,17,123,51
46,859,10014,14,0,false,27,149,33
46,859,11014,14,0,true,27,149,39
46,859,21024,24,1,true,29,131,46
46,859,21006,6,1,true,13,91,49
46,859,20006,6,1,false,13,91,51
46,859,20024,24,1,false,29,131,38
46,859,30009,9,2,false,20,52,43
46,859,30020,20,2,false,17,123,39
46,859,30005,5,2,false,12,120,26
46,859,31020,20,2,true,17,123,51
46,860,10014,14,0,false,27,149,33
46,860,11014,14,0,true,27,149,38
46,860,21006,6,1,true,13,91,49
46,860,21024,24,1,true,29,131,46
46,860,20006,6,1,false,13,91,51
46,860,20024,24,1,false,29,131,39
46,860,30009,9,2,false,20,52,43
46,860,30020,20,2,false,17,123,39
46,860,30005,5,2,false,12,120,25
46,860,31020,20,2,true,17,123,51
46,861,10014,14,0,false,27,149,31
46,861,11014,14,0,true,27,149,37
46,861,21006,6,1,true,13,91,49
